Timestamp,Equipment_ID,Pressure,Temperature,Vibration,Airflow_Rate,Chemical_Concentration,Maintenance_Last_Date,Maintenance_Frequency,Operational_Hours,Environmental_Temperature,Environmental_Humidity,Worker_Presence,Safety_Protocol_Compliance,Incident_History,Incident_Risk
2025-07-03 22:45:00,AHU_001,4.41,72.12,0.57,1.88,7.59,2025-03-26,7,108.29,26.5,59.71,0,True,1,False
2025-07-03 23:00:00,SD_002,5.07,83.08,0.54,2.82,11.87,2025-04-29,4,107.63,29.38,61.02,3,False,1,False
2025-07-03 23:15:00,AHU_001,5.24,72.95,0.59,2.61,11.61,2025-04-21,5,120.97,27.06,88.46,8,False,0,False
2025-07-03 23:30:00,AHU_001,4.73,80.67,0.44,2.45,9.98,2025-04-27,6,11.4,23.54,44.44,0,True,1,False
2025-07-03 23:45:00,SD_001,5.85,84.67,0.53,2.37,8.15,2025-04-13,3,57.91,26.99,32.63,7,True,0,False
2025-07-04 00:00:00,AHU_002,4.58,78.31,0.57,2.7,4.51,2025-04-08,4,99.42,26.6,30.48,10,True,2,False
2025-07-04 00:15:00,SD_001,5.14,88.45,0.64,3.05,8.33,2025-05-23,8,102.87,22.54,42.39,0,True,0,False
2025-07-04 00:30:00,SD_001,5.42,89.59,0.5,2.61,9.54,2025-04-24,5,189.32,29.17,64.05,4,True,1,False
2025-07-04 00:45:00,SD_002,4.96,81.19,0.48,3.07,6.2,2025-04-18,7,193.1,29.03,76.89,6,False,1,False
2025-07-04 01:00:00,SD_002,4.91,82.71,0.49,2.74,14.99,2025-05-03,3,177.92,29.33,44.76,8,False,0,False
2025-07-04 01:15:00,AHU_001,4.29,85.3,0.38,2.26,10.83,2025-03-28,10,50.07,27.66,40.9,6,True,2,False
2025-07-04 01:30:00,AHU_001,5.68,82.72,0.58,2.65,11.09,2025-05-10,3,128.19,26.34,53.73,7,True,5,True
2025-07-04 01:45:00,AHU_001,4.92,82.19,0.35,2.62,9.7,2025-03-20,7,54.82,27.18,72.34,0,True,1,False
2025-07-04 02:00:00,SD_002,5.27,77.38,0.54,2.26,11.48,2025-05-03,10,190.13,28.54,43.08,5,True,1,False
2025-07-04 02:15:00,AHU_001,5.34,71.56,0.51,2.38,9.4,2025-05-25,2,101.22,27.06,68.25,3,True,0,False
2025-07-04 02:30:00,AHU_001,4.69,73.05,0.34,2.37,9.68,2025-04-23,10,165.67,30.91,58.77,8,True,2,False
2025-07-04 02:45:00,SD_002,4.9,91.91,0.35,2.53,12.81,2025-03-27,4,78.6,30.24,37.11,10,True,1,False
2025-07-04 03:00:00,AHU_002,5.67,81.61,0.41,2.42,12.2,2025-03-22,2,76.29,26.09,55.73,10,True,2,False
2025-07-04 03:15:00,SD_001,4.44,78.77,0.47,2.58,9.98,2025-03-13,0,6.74,24.5,47.09,4,True,0,False
2025-07-04 03:30:00,SD_002,6.06,86.32,0.65,2.63,14.04,2025-04-26,2,91.9,27.76,63.55,1,True,1,False
2025-07-04 03:45:00,AHU_001,4.63,76.25,0.49,2.88,9.84,2025-05-13,5,128.72,30.54,71.21,10,True,0,False
2025-07-04 04:00:00,SD_001,4.41,82.92,0.55,2.66,8.99,2025-03-09,10,25.97,29.02,86.99,7,True,0,False
2025-07-04 04:15:00,SD_002,5.07,80.39,0.63,2.29,10.25,2025-05-24,5,36.97,26.5,69.6,3,True,0,False
2025-07-04 04:30:00,SD_001,6.1,82.3,0.61,3.13,10.6,2025-04-22,6,194.33,23.67,36.02,8,True,0,False
2025-07-04 04:45:00,SD_001,4.04,78.32,0.5,2.29,7.62,2025-03-18,2,146.32,19.94,65.79,9,True,1,False
2025-07-04 05:00:00,AHU_002,4.93,75.18,0.43,2.38,10.97,2025-03-17,8,181.71,25.11,75.31,3,True,2,False
2025-07-04 05:15:00,AHU_001,5.24,75.89,0.55,2.68,14.23,2025-03-27,9,95.23,28.0,57.34,8,False,0,False
2025-07-04 05:30:00,SD_002,5.02,76.08,0.43,3.37,11.9,2025-03-28,8,35.83,25.94,65.96,9,True,0,False
2025-07-04 05:45:00,AHU_001,5.19,79.99,0.68,2.62,11.33,2025-04-24,1,33.27,22.31,54.62,6,True,0,False
2025-07-04 06:00:00,AHU_002,4.64,72.22,0.59,2.31,10.96,2025-04-14,7,108.33,26.91,38.69,2,True,0,False
2025-07-04 06:15:00,AHU_002,4.7,73.76,0.52,2.01,8.0,2025-05-11,10,143.08,32.47,44.26,6,True,0,False
2025-07-04 06:30:00,SD_002,4.93,80.68,0.55,1.99,8.01,2025-03-20,1,183.18,24.74,60.81,3,True,2,False
2025-07-04 06:45:00,SD_002,4.44,79.36,0.52,2.5,10.33,2025-04-14,1,81.43,24.06,73.36,7,True,0,False
2025-07-04 07:00:00,AHU_002,4.98,80.95,0.46,2.66,9.14,2025-03-11,5,65.1,29.26,62.44,5,True,1,False
2025-07-04 07:15:00,SD_002,4.81,79.77,0.55,2.07,7.11,2025-05-14,7,186.99,28.84,63.41,7,True,0,False
2025-07-04 07:30:00,SD_001,4.76,92.59,0.48,2.57,9.3,2025-03-04,0,90.72,22.98,55.08,8,True,3,False
2025-07-04 07:45:00,SD_001,5.16,80.63,0.69,2.11,10.9,2025-03-03,7,104.1,26.16,42.85,3,True,0,False
2025-07-04 08:00:00,AHU_002,4.09,78.1,0.43,2.22,11.16,2025-05-16,7,89.85,21.35,51.18,6,True,4,True
2025-07-04 08:15:00,AHU_001,4.89,80.51,0.55,2.69,8.33,2025-05-31,3,153.65,31.24,40.65,7,True,2,False
2025-07-04 08:30:00,SD_002,6.16,85.1,0.42,2.28,9.91,2025-03-26,5,14.23,30.25,70.49,1,True,0,False
2025-07-04 08:45:00,SD_002,4.46,79.75,0.42,2.89,10.83,2025-03-08,1,167.28,28.39,69.45,3,True,1,False
2025-07-04 09:00:00,SD_001,5.64,83.42,0.32,2.32,7.46,2025-04-18,0,78.39,29.78,72.72,7,True,1,False
2025-07-04 09:15:00,SD_002,5.03,81.98,0.54,2.83,8.46,2025-03-23,10,193.18,27.19,36.58,1,True,1,False
2025-07-04 09:30:00,AHU_001,4.7,78.55,0.45,3.18,9.97,2025-04-04,6,60.1,26.0,52.02,5,True,0,False
2025-07-04 09:45:00,SD_002,4.34,80.55,0.61,2.28,8.18,2025-05-03,6,94.06,20.16,73.26,1,True,3,False
2025-07-04 10:00:00,SD_002,5.07,87.99,0.54,3.24,9.34,2025-04-10,2,84.48,32.03,79.14,3,True,2,False
2025-07-04 10:15:00,SD_001,5.73,81.22,0.51,2.5,14.99,2025-03-29,2,160.28,28.62,89.37,3,True,2,False
2025-07-04 10:30:00,SD_002,4.81,75.07,0.36,2.31,6.99,2025-04-16,9,134.31,31.1,86.69,3,True,2,False
2025-07-04 10:45:00,AHU_002,4.96,78.4,0.56,2.41,12.85,2025-03-28,0,129.37,27.38,37.57,1,True,1,False
2025-07-04 11:00:00,AHU_002,5.51,69.43,0.43,2.38,10.68,2025-04-19,0,142.86,23.95,77.15,1,False,0,False
2025-07-04 11:15:00,AHU_001,5.17,80.69,0.36,2.92,7.55,2025-05-07,1,191.81,31.0,69.73,1,False,0,False
2025-07-04 11:30:00,AHU_001,4.21,86.56,0.54,2.9,11.36,2025-03-04,9,95.59,22.8,31.41,6,True,0,False
2025-07-04 11:45:00,AHU_001,5.05,73.29,0.37,2.89,10.09,2025-04-08,2,130.34,30.2,84.29,0,True,1,False
2025-07-04 12:00:00,AHU_001,5.76,80.75,0.29,2.11,12.41,2025-05-21,3,136.78,29.76,59.71,3,True,1,False
2025-07-04 12:15:00,SD_001,4.98,84.93,0.63,2.56,11.32,2025-06-01,7,171.42,30.9,76.35,9,True,0,False
2025-07-04 12:30:00,SD_002,3.63,85.46,0.44,2.04,10.39,2025-04-25,4,57.64,28.66,63.07,6,True,2,False
2025-07-04 12:45:00,SD_001,5.19,86.4,0.33,2.8,9.39,2025-03-28,1,161.27,24.33,49.69,5,False,3,False
2025-07-04 13:00:00,AHU_001,4.9,70.66,0.4,2.35,12.34,2025-03-11,6,99.85,22.87,59.27,2,True,0,False
2025-07-04 13:15:00,SD_002,4.09,82.52,0.43,2.65,9.22,2025-03-07,7,3.23,30.54,79.85,7,True,2,False
2025-07-04 13:30:00,AHU_002,4.16,72.47,0.61,2.35,7.2,2025-05-13,2,30.61,26.47,42.5,10,True,1,False
2025-07-04 13:45:00,SD_001,5.49,75.01,0.33,1.97,6.21,2025-04-20,5,167.87,27.6,63.11,0,True,2,False
2025-07-04 14:00:00,SD_002,4.63,84.11,0.37,2.77,7.53,2025-03-20,9,53.66,27.42,67.55,3,True,0,False
2025-07-04 14:15:00,AHU_002,4.55,80.79,0.6,2.79,11.61,2025-04-29,7,59.4,28.77,65.16,10,True,0,False
2025-07-04 14:30:00,AHU_002,4.98,83.63,0.46,2.54,9.27,2025-05-14,9,147.03,20.38,53.68,5,True,0,False
2025-07-04 14:45:00,AHU_001,4.68,75.35,0.52,1.87,8.46,2025-05-13,5,137.18,27.92,39.89,5,True,1,False
2025-07-04 15:00:00,AHU_002,5.05,87.37,0.45,2.73,9.13,2025-03-17,9,90.07,24.96,45.69,10,True,1,False
2025-07-04 15:15:00,AHU_002,4.9,83.44,0.7,2.28,11.66,2025-05-10,5,146.01,26.08,57.43,3,True,0,False
2025-07-04 15:30:00,AHU_001,4.4,84.45,0.37,2.65,11.27,2025-04-21,7,122.08,25.28,42.39,9,True,0,False
2025-07-04 15:45:00,SD_002,4.74,74.6,0.53,2.35,10.32,2025-04-11,0,36.6,24.62,73.76,4,True,0,False
2025-07-04 16:00:00,SD_002,5.22,85.86,0.65,2.38,8.8,2025-04-27,1,55.36,20.34,46.69,1,True,0,False
2025-07-04 16:15:00,AHU_001,5.02,78.42,0.46,2.65,9.22,2025-05-31,10,12.84,25.22,41.86,1,True,0,False
2025-07-04 16:30:00,SD_001,4.96,76.94,0.42,2.25,9.74,2025-03-16,2,132.31,28.26,51.34,8,True,0,False
2025-07-04 16:45:00,AHU_001,5.97,83.13,0.58,2.45,8.21,2025-04-13,6,11.09,29.5,43.54,5,True,2,False
2025-07-04 17:00:00,SD_002,5.37,82.92,0.6,2.65,9.78,2025-03-08,0,148.54,27.72,72.31,9,True,2,False
2025-07-04 17:15:00,SD_001,5.43,75.77,0.42,3.15,8.11,2025-05-21,3,106.56,22.17,77.92,5,True,1,False
2025-07-04 17:30:00,AHU_001,4.92,90.28,0.65,2.48,10.73,2025-04-24,2,87.75,27.99,55.17,3,True,0,False
2025-07-04 17:45:00,SD_002,5.11,89.07,0.51,2.75,10.96,2025-03-12,7,119.36,29.38,69.76,3,True,0,False
2025-07-04 18:00:00,SD_002,4.78,83.03,0.55,2.15,12.23,2025-03-19,6,123.91,23.73,41.84,7,True,0,False
2025-07-04 18:15:00,SD_002,5.39,82.15,0.65,3.01,10.52,2025-04-26,0,116.89,21.2,50.16,0,True,1,False
2025-07-04 18:30:00,AHU_002,4.94,81.65,0.58,2.26,10.46,2025-04-27,10,142.65,27.9,39.21,4,True,1,False
2025-07-04 18:45:00,AHU_002,5.11,72.25,0.5,2.46,8.33,2025-05-08,8,127.21,28.73,42.67,5,True,0,False
2025-07-04 19:00:00,SD_001,5.08,80.56,0.43,2.65,9.9,2025-03-29,10,96.62,33.08,58.39,4,True,2,False
2025-07-04 19:15:00,SD_001,4.99,80.5,0.77,2.27,7.95,2025-05-01,3,165.91,27.34,68.83,9,True,0,False
2025-07-04 19:30:00,SD_001,6.47,77.12,0.42,2.82,6.59,2025-04-02,6,194.73,28.98,38.6,4,True,1,False
2025-07-04 19:45:00,AHU_002,4.67,78.45,0.53,2.3,9.47,2025-03-15,5,122.52,32.44,61.74,1,False,1,False
2025-07-04 20:00:00,SD_001,4.66,68.09,0.55,2.75,8.99,2025-05-09,2,142.42,22.6,57.67,6,True,3,False
2025-07-04 20:15:00,SD_002,5.35,74.51,0.56,2.82,11.22,2025-03-12,5,101.69,30.82,30.71,10,True,2,False
2025-07-04 20:30:00,SD_002,4.7,84.61,0.71,2.67,8.08,2025-03-21,6,80.18,23.03,82.48,0,True,4,True
2025-07-04 20:45:00,SD_001,4.85,88.66,0.5,2.71,15.63,2025-03-21,10,172.16,23.29,64.71,4,True,1,False
2025-07-04 21:00:00,SD_001,4.46,75.28,0.49,3.26,9.04,2025-04-27,4,38.93,24.9,45.6,5,True,3,False
2025-07-04 21:15:00,AHU_002,5.25,80.91,0.66,2.62,9.86,2025-04-27,9,138.06,19.15,65.83,9,True,0,False
2025-07-04 21:30:00,SD_002,5.25,85.49,0.49,2.53,8.87,2025-05-06,3,27.45,27.8,85.75,0,True,1,False
2025-07-04 21:45:00,AHU_001,4.84,77.4,0.59,2.6,11.56,2025-05-20,10,153.32,23.38,31.18,9,False,1,False
2025-07-04 22:00:00,AHU_001,5.36,83.38,0.52,2.88,9.57,2025-05-22,5,46.93,31.8,87.13,6,True,2,False
2025-07-04 22:15:00,AHU_002,4.07,79.83,0.59,3.2,8.04,2025-03-16,9,121.4,30.41,69.36,0,True,1,False
2025-07-04 22:30:00,AHU_002,4.65,85.95,0.57,2.45,6.33,2025-03-14,7,27.86,28.19,62.33,3,True,0,False
2025-07-04 22:45:00,AHU_002,4.92,73.59,0.46,2.23,11.15,2025-03-16,6,0.12,27.96,53.82,5,True,0,False
2025-07-04 23:00:00,SD_002,4.41,74.48,0.32,2.85,11.3,2025-04-03,2,148.29,31.15,37.93,2,True,0,False
2025-07-04 23:15:00,SD_001,4.13,81.4,0.33,2.09,10.69,2025-05-12,1,175.04,25.74,31.09,5,True,1,False
2025-07-04 23:30:00,SD_001,4.85,80.48,0.32,2.58,9.57,2025-06-01,9,159.91,25.51,56.07,2,True,0,False
2025-07-04 23:45:00,AHU_002,5.35,79.72,0.49,2.59,9.36,2025-03-11,4,26.57,21.47,63.08,8,True,2,False
2025-07-05 00:00:00,SD_002,5.64,82.88,0.26,2.47,11.56,2025-05-18,8,46.94,27.53,89.38,0,True,0,False
2025-07-05 00:15:00,AHU_001,4.73,75.35,0.48,2.49,9.8,2025-05-25,10,164.89,31.74,61.53,9,True,2,False
2025-07-05 00:30:00,AHU_002,5.37,73.15,0.51,2.0,12.25,2025-04-26,9,3.36,22.78,72.31,3,True,1,False
2025-07-05 00:45:00,SD_002,5.32,77.5,0.59,2.24,9.8,2025-04-11,4,105.68,31.22,67.91,1,True,5,True
2025-07-05 01:00:00,AHU_002,5.61,78.06,0.55,2.78,9.73,2025-05-18,9,167.16,26.0,82.75,9,True,0,False
2025-07-05 01:15:00,SD_002,4.82,78.58,0.59,1.89,10.74,2025-04-21,10,39.04,29.77,59.23,3,True,1,False
2025-07-05 01:30:00,SD_002,4.1,86.35,0.54,2.47,12.78,2025-05-09,0,28.82,19.12,40.59,4,True,2,False
2025-07-05 01:45:00,AHU_002,5.04,83.85,0.47,2.41,12.35,2025-05-17,8,36.34,23.5,44.18,3,True,2,False
2025-07-05 02:00:00,SD_001,4.49,82.67,0.49,1.9,9.9,2025-04-01,1,151.12,28.75,51.52,7,False,1,False
2025-07-05 02:15:00,AHU_002,4.64,81.11,0.41,3.01,9.25,2025-04-23,1,193.04,28.55,41.38,7,True,0,False
2025-07-05 02:30:00,SD_001,4.85,77.83,0.52,2.19,7.58,2025-03-29,5,42.22,26.47,77.52,1,True,1,False
2025-07-05 02:45:00,SD_001,4.83,75.73,0.34,2.66,11.38,2025-03-06,10,21.73,27.79,52.18,7,True,0,False
2025-07-05 03:00:00,AHU_001,5.07,74.01,0.61,2.36,6.43,2025-04-13,2,54.17,26.23,52.85,9,True,1,False
2025-07-05 03:15:00,SD_002,5.35,76.53,0.4,2.25,13.41,2025-04-28,4,22.17,28.51,60.03,9,True,1,False
2025-07-05 03:30:00,AHU_002,4.82,79.79,0.52,2.43,11.69,2025-04-05,4,1.02,31.21,47.24,10,True,0,False
2025-07-05 03:45:00,SD_002,5.2,74.23,0.53,2.39,8.51,2025-04-02,10,89.96,26.36,37.51,8,True,2,False
2025-07-05 04:00:00,AHU_001,5.01,80.85,0.62,2.44,12.46,2025-04-05,2,150.28,27.22,74.09,5,True,1,False
2025-07-05 04:15:00,SD_001,5.47,79.03,0.33,2.26,11.1,2025-04-22,7,62.23,27.47,65.47,3,False,1,False
2025-07-05 04:30:00,AHU_002,4.91,78.01,0.47,2.2,10.94,2025-03-24,2,66.2,22.79,41.46,0,True,1,False
2025-07-05 04:45:00,SD_002,4.96,85.81,0.55,2.8,9.47,2025-05-01,5,45.57,25.71,33.71,1,True,2,False
2025-07-05 05:00:00,AHU_001,4.81,67.7,0.68,2.5,11.11,2025-03-11,9,26.33,22.22,62.28,8,True,0,False
2025-07-05 05:15:00,SD_001,4.92,78.08,0.5,2.48,7.17,2025-04-03,4,13.35,27.81,69.99,10,True,2,False
2025-07-05 05:30:00,SD_001,4.61,68.24,0.44,2.23,10.13,2025-04-26,10,114.04,24.65,44.01,2,True,0,False
2025-07-05 05:45:00,SD_002,4.56,81.19,0.7,2.97,8.64,2025-04-27,10,152.82,28.63,53.49,0,True,1,False
2025-07-05 06:00:00,SD_001,5.39,83.81,0.58,2.47,9.42,2025-03-24,10,100.73,32.15,82.79,9,True,2,False
2025-07-05 06:15:00,AHU_001,4.46,73.24,0.64,1.93,8.62,2025-03-23,6,168.85,30.28,60.33,5,True,0,False
2025-07-05 06:30:00,SD_001,4.84,73.88,0.38,2.58,8.72,2025-03-18,5,92.35,27.29,81.52,5,True,1,False
2025-07-05 06:45:00,AHU_002,5.51,71.51,0.55,2.27,12.58,2025-04-22,10,14.24,28.32,62.78,0,True,0,False
2025-07-05 07:00:00,AHU_002,4.82,80.32,0.39,2.77,7.13,2025-03-27,8,120.81,19.65,66.64,3,True,2,False
2025-07-05 07:15:00,SD_002,5.41,78.3,0.37,2.81,10.82,2025-05-18,10,143.02,25.98,64.91,2,False,1,False
2025-07-05 07:30:00,AHU_001,4.7,78.61,0.56,2.78,7.74,2025-06-01,1,24.68,27.93,38.18,3,False,3,False
2025-07-05 07:45:00,SD_001,4.47,78.16,0.57,2.36,12.64,2025-04-05,10,104.71,25.35,32.97,1,True,2,False
2025-07-05 08:00:00,SD_001,4.2,75.13,0.45,2.47,10.86,2025-04-30,10,59.44,24.57,73.09,5,True,0,False
2025-07-05 08:15:00,SD_001,5.66,85.66,0.64,2.57,7.19,2025-03-08,9,192.51,23.72,66.36,4,True,0,False
2025-07-05 08:30:00,AHU_002,4.43,81.36,0.46,2.77,10.67,2025-05-20,5,42.37,26.01,50.91,6,True,0,False
2025-07-05 08:45:00,AHU_001,5.37,74.08,0.47,2.19,8.61,2025-03-24,9,136.52,27.63,65.28,6,True,1,False
2025-07-05 09:00:00,SD_001,4.5,76.5,0.5,2.53,10.45,2025-04-05,9,61.72,27.68,62.74,9,True,2,False
2025-07-05 09:15:00,SD_002,5.66,75.64,0.48,3.06,7.34,2025-05-02,4,83.27,26.24,74.16,6,True,3,False
2025-07-05 09:30:00,AHU_001,6.1,87.03,0.63,2.34,12.46,2025-03-04,8,165.41,25.24,64.77,6,True,0,False
2025-07-05 09:45:00,AHU_001,4.16,83.56,0.4,2.49,6.01,2025-06-01,1,199.44,28.1,69.55,4,True,1,False
2025-07-05 10:00:00,SD_001,4.46,79.37,0.42,3.28,8.38,2025-05-20,7,24.2,21.74,62.82,2,True,0,False
2025-07-05 10:15:00,AHU_002,5.39,88.54,0.38,2.43,7.84,2025-04-02,6,91.9,24.84,39.52,10,True,1,False
2025-07-05 10:30:00,AHU_001,5.26,87.26,0.69,2.04,10.76,2025-03-15,0,124.05,26.33,81.39,5,True,1,False
2025-07-05 10:45:00,SD_002,5.39,78.85,0.47,2.48,9.01,2025-03-08,2,78.57,23.36,54.1,7,True,2,False
2025-07-05 11:00:00,AHU_001,4.71,77.95,0.42,3.0,9.63,2025-04-09,3,26.37,27.94,42.41,1,True,2,False
2025-07-05 11:15:00,AHU_002,5.99,78.19,0.47,2.82,8.72,2025-04-20,7,4.78,28.05,88.0,0,True,0,False
2025-07-05 11:30:00,SD_002,5.06,75.24,0.58,2.21,7.26,2025-05-18,1,6.26,31.27,69.18,6,True,0,False
2025-07-05 11:45:00,AHU_002,4.39,88.67,0.57,2.62,9.54,2025-05-03,7,99.5,33.17,85.25,4,True,1,False
2025-07-05 12:00:00,SD_001,4.87,74.97,0.44,2.45,7.39,2025-04-10,1,82.22,27.1,44.73,0,False,1,False
2025-07-05 12:15:00,AHU_001,4.4,84.34,0.46,2.74,6.34,2025-05-16,2,195.86,27.03,68.96,2,True,1,False
2025-07-05 12:30:00,SD_002,5.8,83.45,0.35,2.32,11.25,2025-05-14,7,182.41,25.48,55.94,4,True,0,False
2025-07-05 12:45:00,AHU_002,4.67,78.48,0.51,2.65,7.52,2025-06-01,10,122.25,28.71,32.56,9,True,0,False
2025-07-05 13:00:00,SD_001,5.25,89.05,0.63,3.07,12.91,2025-03-26,8,94.93,31.97,58.47,9,True,1,False
2025-07-05 13:15:00,SD_002,4.76,72.2,0.44,1.72,12.84,2025-05-24,4,114.66,26.33,50.67,7,True,3,False
2025-07-05 13:30:00,AHU_001,4.69,79.6,0.56,2.68,11.77,2025-03-20,3,92.88,24.49,35.26,1,True,0,False
2025-07-05 13:45:00,AHU_001,4.04,77.55,0.44,2.9,7.73,2025-04-25,2,69.34,28.4,74.98,10,True,0,False
2025-07-05 14:00:00,AHU_002,5.3,84.8,0.39,2.03,14.24,2025-04-20,2,122.07,29.07,62.95,3,True,1,False
2025-07-05 14:15:00,SD_002,5.65,81.77,0.57,2.28,5.3,2025-05-28,8,186.07,29.4,32.0,6,True,1,False
2025-07-05 14:30:00,SD_001,4.54,71.36,0.73,2.38,8.23,2025-06-01,3,129.2,30.0,44.59,6,True,2,False
2025-07-05 14:45:00,SD_001,4.23,86.2,0.55,2.28,11.67,2025-05-22,1,35.49,26.46,88.06,6,True,2,False
2025-07-05 15:00:00,SD_001,5.4,82.43,0.46,2.26,11.51,2025-05-07,3,95.18,26.38,73.19,2,True,1,False
2025-07-05 15:15:00,AHU_002,4.18,74.82,0.47,2.39,8.55,2025-03-25,2,34.51,37.49,85.44,10,True,1,False
2025-07-05 15:30:00,SD_001,5.61,78.25,0.69,2.76,8.43,2025-03-03,4,23.89,21.57,63.47,6,True,0,False
2025-07-05 15:45:00,SD_002,4.55,73.5,0.53,2.95,9.57,2025-03-05,3,65.93,30.59,79.72,1,True,1,False
2025-07-05 16:00:00,AHU_002,4.45,79.15,0.42,2.89,9.83,2025-05-05,1,39.84,26.17,60.55,9,True,1,False
2025-07-05 16:15:00,AHU_001,5.12,80.75,0.49,2.8,9.06,2025-04-21,10,187.07,23.5,59.18,4,True,1,False
2025-07-05 16:30:00,AHU_002,4.48,78.33,0.52,3.05,13.32,2025-06-01,9,11.17,26.11,41.92,1,True,0,False
2025-07-05 16:45:00,AHU_002,4.65,77.75,0.55,3.11,8.63,2025-03-17,0,192.83,22.32,77.3,7,True,2,False
2025-07-05 17:00:00,AHU_002,5.18,71.94,0.65,2.55,12.93,2025-03-19,0,168.16,26.47,60.66,3,True,0,False
2025-07-05 17:15:00,SD_002,3.79,81.69,0.63,2.93,10.81,2025-05-20,0,52.26,26.77,41.04,0,True,3,False
2025-07-05 17:30:00,AHU_001,5.82,70.38,0.52,2.63,12.04,2025-04-22,2,18.51,26.94,56.5,8,True,0,False
2025-07-05 17:45:00,AHU_001,5.02,80.16,0.5,2.44,7.01,2025-04-26,1,113.4,27.59,58.3,7,True,1,False
2025-07-05 18:00:00,AHU_002,4.35,71.0,0.54,2.49,12.06,2025-03-06,3,49.25,26.57,32.17,8,True,1,False
2025-07-05 18:15:00,AHU_002,4.49,80.25,0.44,2.8,11.99,2025-05-26,2,50.11,27.35,74.18,5,False,0,False
2025-07-05 18:30:00,AHU_002,5.5,79.97,0.6,2.94,8.67,2025-03-04,6,114.79,28.64,31.21,8,False,1,False
2025-07-05 18:45:00,SD_002,5.3,82.02,0.48,2.67,11.7,2025-04-18,7,91.53,34.16,63.42,3,True,1,False
2025-07-05 19:00:00,SD_002,5.69,84.31,0.55,2.38,7.04,2025-03-27,10,101.38,31.02,68.73,3,True,2,False
2025-07-05 19:15:00,SD_001,4.66,85.24,0.67,2.35,9.05,2025-04-17,4,63.82,25.81,32.63,8,False,1,True
2025-07-05 19:30:00,AHU_001,5.15,71.95,0.56,1.94,12.33,2025-03-03,5,64.84,31.35,49.5,10,True,2,False
2025-07-05 19:45:00,SD_001,5.21,79.71,0.52,2.61,9.64,2025-04-15,6,199.88,25.46,76.21,5,True,0,False
2025-07-05 20:00:00,SD_001,5.35,90.05,0.45,2.59,9.47,2025-03-26,8,78.64,24.36,38.62,8,True,0,False
2025-07-05 20:15:00,AHU_002,5.56,80.6,0.49,2.19,12.81,2025-05-17,0,44.59,22.66,59.65,10,True,0,False
2025-07-05 20:30:00,SD_002,4.64,75.84,0.39,2.64,6.09,2025-04-18,1,140.89,29.64,36.83,10,True,0,False
2025-07-05 20:45:00,SD_001,4.94,79.6,0.55,2.64,9.64,2025-05-17,0,156.75,33.82,87.62,5,True,4,True
2025-07-05 21:00:00,SD_001,4.69,78.08,0.29,2.05,9.87,2025-05-25,8,47.05,28.9,43.89,0,True,2,False
2025-07-05 21:15:00,SD_001,4.97,74.12,0.6,2.4,8.41,2025-04-19,1,21.87,26.55,56.4,4,True,1,False
2025-07-05 21:30:00,AHU_002,5.35,84.35,0.57,2.92,12.75,2025-03-07,1,58.81,32.42,55.34,5,True,2,False
2025-07-05 21:45:00,AHU_002,4.17,82.92,0.51,2.31,8.18,2025-04-06,4,105.05,27.1,65.97,9,True,1,False
2025-07-05 22:00:00,SD_002,5.55,73.33,0.45,2.51,8.2,2025-05-23,8,76.16,31.84,49.68,5,True,1,False
2025-07-05 22:15:00,SD_001,4.43,79.53,0.5,2.55,5.06,2025-04-24,2,30.92,25.2,58.81,0,False,0,False
2025-07-05 22:30:00,SD_001,4.85,77.17,0.32,2.49,12.22,2025-03-19,9,4.92,27.69,85.33,9,True,1,False
2025-07-05 22:45:00,SD_002,5.62,71.99,0.58,2.71,9.34,2025-05-08,7,101.14,31.29,33.46,4,False,0,False
2025-07-05 23:00:00,SD_002,5.16,72.93,0.48,2.78,9.34,2025-05-17,9,174.12,27.01,30.89,0,False,1,False
2025-07-05 23:15:00,SD_002,5.17,73.67,0.65,2.88,9.57,2025-04-09,0,119.09,25.44,89.85,6,True,2,False
2025-07-05 23:30:00,AHU_001,4.41,79.71,0.54,2.41,12.39,2025-04-05,9,173.72,25.62,58.06,1,True,1,False
2025-07-05 23:45:00,SD_002,4.48,77.71,0.52,2.66,13.23,2025-05-01,1,153.23,27.25,49.94,0,True,1,False
2025-07-06 00:00:00,AHU_002,5.47,75.2,0.54,2.75,6.54,2025-03-03,7,68.63,32.85,42.96,10,True,0,False
2025-07-06 00:15:00,AHU_001,4.71,78.04,0.4,2.46,9.07,2025-03-08,0,82.64,26.61,70.79,7,True,1,False
2025-07-06 00:30:00,SD_002,4.75,83.74,0.45,2.28,7.73,2025-03-18,8,172.47,24.36,67.57,8,True,0,False
2025-07-06 00:45:00,AHU_002,5.48,81.78,0.51,2.54,9.55,2025-03-30,3,141.08,26.18,45.73,3,True,1,False
2025-07-06 01:00:00,SD_002,4.48,85.01,0.47,2.32,9.82,2025-03-31,2,111.88,25.18,44.59,0,True,0,False
2025-07-06 01:15:00,SD_002,5.13,78.86,0.44,2.29,6.56,2025-04-28,2,189.47,28.83,79.97,8,True,1,False
2025-07-06 01:30:00,AHU_001,5.02,88.01,0.47,2.57,10.74,2025-03-29,0,9.33,24.92,74.34,9,True,1,False
2025-07-06 01:45:00,AHU_002,5.0,81.74,0.5,2.44,9.1,2025-04-17,7,171.37,30.44,75.83,0,True,1,False
